#,Position,Type,Poids %,Δ poids (pts),Titres,Δ titres %,Δ prix %,Statut,Valeur $,T1 26,T4 25,T3 25,T2 25,T1 25,T4 24
479,MKL,Actions,0.01753923416814199,0.0017352992616602309,2053.0,1.8353174603174605,-10.958978534859586,Renforcé,3929586.0,0.01753923416814199,0.01580393490648176,,,,
480,KMI,Actions,0.017396593481427032,0.009224966479851684,116243.0,42.60670077165605,21.971652757514182,Renforcé,3897628.0,0.017396593481427032,0.008171627001575348,0.012668794682405695,,,
481,LZB,Actions,0.01736111407662394,,121023.0,,,Nouveau,3889679.0,0.01736111407662394,,0.01846605541137433,,,
482,PNR,Actions,0.017294823962127084,0.012931608844966344,44482.0,287.17033684393766,-16.352954636803542,Renforcé,3874827.0,0.017294823962127084,0.00436321511716074,,,0.0010986644543439692,0.0010967876010286727
483,AA,Actions,0.01698502524430374,,57371.0,,,Nouveau,3805418.0,0.01698502524430374,,,0.031184641640596228,0.07400670628553896,
484,MRNA,Actions,0.016965118571084244,0.015332508605910651,74822.0,392.8660826032541,72.26168250164136,Renforcé,3800958.0,0.016965118571084244,0.0016326099651735925,0.02248416091960544,,,0.11548460360232687
485,SMG,Actions,0.016936762720195574,0.0046758979117146795,62401.0,8.297466157584173,4.215943521547549,Renforcé,3794605.0,0.016936762720195574,0.012260864808480895,0.006929212526923034,,,
486,ALK,Actions,0.016717057320519216,-0.033334365929357394,101832.0,-62.679899289381765,-26.878725254982783,Allégé,3745381.0,0.016717057320519216,0.05005142324987661,0.03689964018327398,0.03550418575600492,0.15698234078515755,
487,ORI,Actions,0.01670687188816789,-0.03388047532632681,93812.0,-69.1347991880003,-12.576680932862628,Allégé,3743099.0,0.01670687188816789,0.050587347214494705,0.06621114772210554,0.01904517010107717,0.052799923183085705,0.04962733621571438
488,GPI,Actions,0.016593078024102627,-0.010306655323940074,11244.0,-40.04798720341242,-15.934389190518727,Allégé,3717604.0,0.016593078024102627,0.0268997333480427,0.03588662595990401,0.024865558442341052,0.012393694805189846,0.015254476509175038
489,RELY,Actions,0.016416520115460544,-0.016854318926181663,234719.0,-64.49654826081958,13.550730484053442,Allégé,3678047.0,0.016416520115460544,0.03327083904164221,0.04869105382136284,0.06281095101893644,0.060598799363183034,0.004344694878949569
490,FLEX,Actions,0.016390895852915,-0.033177689294066476,56100.0,-75.06300924135539,8.341609854724341,Allégé,3672306.0,0.016390895852915,0.04956858514698148,0.06303295412239981,0.06196619294962202,0.07000246480754983,0.04784664787313273
491,VSAT,Actions,0.016319071147657564,0.0009974637978978733,79830.0,-34.52371188136677,32.907722890671565,Allégé,3656214.0,0.016319071147657564,0.015321607349759691,0.010533696382258392,,,
492,EMN,Actions,0.016276026314355135,-0.0074833047023781,47780.0,-53.189446561707044,19.567613272305138,Allégé,3646570.0,0.016276026314355135,0.023759331016733234,,0.002944935617659611,0.05343011679490163,0.045465186340485034
493,SHW,Actions,0.016258886936515927,-0.006333255299920782,11364.0,-40.5617448611329,-1.0739869297921478,Allégé,3642730.0,0.016258886936515927,0.02259214223643671,0.02532824656409392,,,
494,WLY,Actions,0.016254856504695925,0.014357962313038498,95586.0,462.8665645978095,24.38778740054488,Renforcé,3641827.0,0.016254856504695925,0.001896894191657428,,,,
495,BHC,Actions,0.016157327196059324,0.003752459192708845,670366.0,36.96564039383705,-22.302168000906853,Renforcé,3619976.0,0.016157327196059324,0.012404868003350479,0.011030251550453762,0.02000180426173716,0.02428347318986784,0.018547989090423954
496,AMP,Actions,0.016141932999661553,-0.11708786968989082,8138.0,-89.07753633886749,-9.369013328243392,Allégé,3616527.0,0.016141932999661553,0.13322980268955237,0.12059908886246479,0.08438551466490059,0.22726982237180146,0.13671386083944523
497,WRBY,Actions,0.016130323749203278,,171520.0,,,Nouveau,3613926.0,0.016130323749203278,,,,,
498,OGN,Actions,0.015893885139235463,-0.007879854219853162,594483.0,-34.61651406417553,-16.45746243033005,Allégé,3560953.0,0.015893885139235463,0.023773739359088625,0.027975820008166483,0.007357539053209411,0.00471807551911027,0.0012345158921690882
499,OR,Actions,0.01587095229461623,,93525.0,,,Nouveau,3555815.0,0.01587095229461623,,,,,
500,THC,Actions,0.01580209573682314,-0.005457954952177463,18761.0,-36.050039199645504,-5.037252504378942,Allégé,3540388.0,0.01580209573682314,0.021260050689000602,0.023853208320673027,0.06187828857773371,0.12478686249195192,0.2356607123741071
501,SYY,Actions,0.0157088378825074,0.0077547108441718155,49341.0,66.69819926348863,-3.202578825543556,Renforcé,3519494.0,0.0157088378825074,0.007954127038335585,0.009386580650728591,0.008402311534895944,0.012700716607369952,0.031844513977378135
502,VAL,Actions,0.015708159448801266,0.0017488059850303116,35897.0,-52.73601053324556,94.52381615654313,Allégé,3519342.0,0.015708159448801266,0.013959353463770955,0.0019654980665779424,,0.002093038182575653,0.026872719814896195
503,GS,Actions,0.015685396212608567,0.00871663787530979,4154.0,91.07635694572217,-3.7554164660568157,Renforcé,3514242.0,0.015685396212608567,0.0069687583372987786,0.020052502146369597,,0.2409597953680685,
504,GGG,Actions,0.0155448577777067,-0.023242126336130924,41143.0,-68.29178066355824,3.26949371825771,Allégé,3482755.0,0.0155448577777067,0.03878698411383762,0.03510867816951236,0.014481076531309539,,
505,RBC,Actions,0.015420021512398149,,6361.0,,,Nouveau,3454786.0,0.015420021512398149,,,,,
506,AM,Actions,0.015408755942172586,0.008160116192803029,151415.0,35.517448156733586,28.16192029557869,Renforcé,3452262.0,0.015408755942172586,0.007248639749369557,0.008152520071431798,,,0.0009353144756733368
507,CELH,Actions,0.015369063106984021,-0.027033025523114672,97051.0,-61.82175802993647,-22.43114530232172,Allégé,3443369.0,0.015369063106984021,0.04240208863009869,0.030931893907125016,0.0017606044078051469,0.0019807814803641283,0.0050561642028802796
508,OKTA,Actions,0.015334445134452536,-0.053102121423380874,43649.0,-79.88784857253441,-8.974204368939365,Allégé,3435613.0,0.015334445134452536,0.06843656655783341,0.050492392807493666,0.09340238235069505,,0.001637701251509867
509,NOV,Actions,0.015332409833334133,-0.027392147053185188,182624.0,-75.63613223065522,20.34547885653717,Allégé,3435157.0,0.015332409833334133,0.04272455688651932,,0.01594710267162626,0.0007753302631336221,
510,ETSY,Actions,0.01531732361013191,-0.07352156512568835,68663.0,-84.3739261241702,-9.848479054559721,Allégé,3431777.0,0.01531732361013191,0.08883888873582026,0.13118952757947897,0.017470619795860943,0.011057466107303923,0.02963175126205772
511,NWG,Actions,0.0152564966723213,-0.017998373214379308,229406.0,-55.97548969749773,-14.857148152343303,Allégé,3418149.0,0.0152564966723213,0.03325486988670061,0.030190079447474653,0.0032437733729062178,0.0014853135412015587,0.002885930370003888
512,DTE,Actions,0.015235773200626655,-0.00040554180946077156,23345.0,-29.79791904733265,13.366414604037535,Allégé,3413506.0,0.015235773200626655,0.015641315010087427,0.015458437457136766,,,
513,ABNB,Actions,0.01523563483585764,-0.14747821664135136,27031.0,-91.77779264865129,-6.955487220804835,Allégé,3413475.0,0.01523563483585764,0.162713851477209,0.08741465941296643,0.07569816030670215,0.008576734956320109,0.206447070092817
514,GXO,Actions,0.015077189321817517,0.014177833063907587,65149.0,1290.5869797225187,-1.50058991264731,Renforcé,3377976.0,0.015077189321817517,0.0008993562579099306,,,,
515,CDW,Actions,0.015040165587657039,,27844.0,,,Nouveau,3369681.0,0.015040165587657039,,,,,
516,PPC,Actions,0.015038576624503195,0.00018613932723417562,89230.0,-14.577290176819169,-3.154639066264431,Allégé,3369325.0,0.015038576624503195,0.01485243729726902,0.01583455080107244,0.011291030788080386,0.04980491566713483,0.0016542295634127031
517,GFS,Actions,0.015020865934069346,,75660.0,,,Nouveau,3365357.0,0.015020865934069346,,,,,
518,PTON,Actions,0.01499083185243392,,782897.0,,,Nouveau,3358628.0,0.01499083185243392,,,,,
519,ENS,Actions,0.014956271903837826,-0.010235936121651678,19289.0,-59.024089731061736,18.378182813581944,Allégé,3350885.0,0.014956271903837826,0.025192208025489504,0.0011332445125190823,,,
520,AMR,Actions,0.014825914437907635,-0.007274761465309256,16182.0,-46.62928759894459,2.6966068641418817,Allégé,3321679.0,0.014825914437907635,0.02210067590321689,0.0053422487061018965,,,
521,LNTH,Actions,0.01480128997240271,-0.02565688316349985,43720.0,-73.77418929132725,13.974458378747112,Allégé,3316162.0,0.01480128997240271,0.04045817313590256,0.05965652078554174,0.13136714026888802,0.1372710502288923,0.044985406812309635
522,AER,Actions,0.014745694115536776,-0.0034471082152369107,24083.0,-30.600541755518414,-4.577080347501061,Allégé,3303706.0,0.014745694115536776,0.018192802330773687,,,,
523,PEN,Actions,0.014712093793564494,0.013361721046374508,10038.0,742.8211586901763,5.615716938716808,Renforcé,3296178.0,0.014712093793564494,0.0013503727471899855,0.0012701899927212133,0.003430468818822359,0.0019676564096682944,0.004344332677384986
524,CC,Actions,0.014676181440935777,0.0039625304566676504,149257.0,-40.1012111629251,86.85326796650423,Allégé,3288132.0,0.014676181440935777,0.010713650984268127,0.016729442251765418,,,
525,FTDR,Actions,0.014582151421941346,-0.007714920653776087,61806.0,-41.68365036231884,-8.372339980174004,Allégé,3267065.0,0.014582151421941346,0.022297072075717433,0.01704571466330692,0.009004904010897893,0.030845382208854567,0.015425664889155092
526,VNT,Actions,0.014575210866592397,-0.0034846379472000463,92064.0,-30.881845072748842,-4.599256179122968,Allégé,3265510.0,0.014575210866592397,0.018059848813792443,0.01818503885159687,0.0038192358160847465,,
527,RVTY,Actions,0.014493383727549113,,37064.0,,,Nouveau,3247177.0,0.014493383727549113,,,,,
528,KBR,Actions,0.014477775288928353,-0.0008958421288325046,88000.0,-16.084983026280657,-8.308466411461557,Allégé,3243680.0,0.014477775288928353,0.015373617417760858,0.0055710200108819085,,0.006497155886536474,
529,TRGP,Actions,0.014457694543902676,-0.03272698641694069,12919.0,-81.57823439661196,35.89701917269592,Allégé,3239181.0,0.014457694543902676,0.04718468096084336,0.015395000427862666,,0.13376900392672497,0.02577280535985428
530,ADM,Actions,0.014416301161069128,,44434.0,,,Nouveau,3229907.0,0.014416301161069128,,,,,
531,DVA,Actions,0.01433828574824321,-0.00017161518124559315,20902.0,-40.31751470504255,35.278582909210485,Allégé,3212428.0,0.01433828574824321,0.014509900929488803,0.013951316388610599,0.06441524109994914,0.16200470081704862,0.16453814376729176
532,LEU,Actions,0.01433608976545756,-0.005786485930518536,18503.0,-18.596568411790585,-28.493159442012782,Allégé,3211936.0,0.01433608976545756,0.020122575695976096,0.01043863877126881,0.012549806227163073,0.012787094326074453,0.012755455352255323
533,DHI,Actions,0.014261247815559682,0.012259024301641865,23285.0,510.8342077649528,-4.72811021503583,Renforcé,3195168.0,0.014261247815559682,0.0020022235139178167,0.0010801139439106696,0.15671407729838524,0.1090888789450083,0.003064862527738142
534,ATI,Actions,0.014250888311402182,,21950.0,,,Nouveau,3192847.0,0.014250888311402182,,0.043480235013320434,,0.07677321508928038,0.01936324520951264
535,SBH,Actions,0.014166539362859117,,229166.0,,,Nouveau,3173949.0,0.014166539362859117,,,,,
536,TGT,Actions,0.014103949390088485,2.4074208650266132e-05,26072.0,-33.991594511114485,23.989770182683223,Allégé,3159926.0,0.014103949390088485,0.014079875181438219,0.009673582870672215,0.01029406460271011,0.01677038394147524,0.1004417307489775
537,ACAD,Actions,0.014089706745639287,0.0006303931440371606,141812.0,2.629198358650736,-16.660427942253353,Renforcé,3156735.0,0.014089706745639287,0.013459313601602126,0.013646553054011624,,,
538,WTS,Actions,0.013919428812158605,-0.0049891446662098625,10743.0,-42.81075326058025,5.169893288439642,Allégé,3118585.0,0.013919428812158605,0.018908573478368468,0.02147139740451468,,,
539,UGI,Actions,0.013868001751881687,0.00460796689127115,85312.0,25.754716981132077,-2.6983638800556653,Renforcé,3107063.0,0.013868001751881687,0.009260034860610536,,0.0053255617122651,0.020604686142505116,
540,KNTK,Actions,0.013850661521958425,,64102.0,,,Nouveau,3103178.0,0.013850661521958425,,,,0.026733685883786544,
541,SKYW,Actions,0.01384876012222939,-0.0013407470520097418,33788.0,-18.547803866737382,-8.54497516351066,Allégé,3102752.0,0.01384876012222939,0.015189507174239131,0.007884391484132525,0.014863369591212188,0.0371333767089717,0.003058842646038163
542,AXTA,Actions,0.013759903160244242,0.002607835236895473,111294.0,17.58727072943961,-14.268026276433265,Renforcé,3082844.0,0.013759903160244242,0.011152067923348769,0.01543680995073796,,,
543,ZBH,Actions,0.013718853457643407,0.003478675700753159,33993.0,8.85423338029973,0.5560392646644763,Renforcé,3073647.0,0.013718853457643407,0.010240177756890248,0.00484210527566032,0.0024138267042054834,0.004474340775736057,0.0970978767350814
544,TROW,Actions,0.013709766016684909,0.005779328320779249,34076.0,60.42559201544183,-11.95546673617509,Renforcé,3071611.0,0.013709766016684909,0.00793043769590566,,,,0.002506421072429058
545,MWH,Actions,0.013677629683236395,,102045.0,,,Nouveau,3064411.0,0.013677629683236395,,,,,
546,SF,Actions,0.013619967281594533,-0.009665379961587763,41281.0,-19.044163790398493,-40.96788499756987,Allégé,3051492.0,0.013619967281594533,0.023285347243182295,0.01685891740871043,0.005762969962250891,0.025857665126021716,0.0015582919970973503
547,GIS,Actions,0.013573075015037574,0.003398108591480438,81703.0,36.16485842374548,-19.95699464194203,Renforcé,3040986.0,0.013573075015037574,0.010174966423557136,0.006416545434471499,0.006486772293492767,0.025086412960145653,0.05326451389413413
548,CASY,Actions,0.01356988369859095,-0.007906332240082706,4177.0,-60.79774753636791,31.68930424821612,Allégé,3040271.0,0.01356988369859095,0.021476215938673656,0.021221915245481723,0.004293462820101487,0.005547789691291812,0.012158817678787421
549,VMI,Actions,0.01354516996549311,-0.0014771187500357812,7595.0,-25.822834261158317,-0.6835288304565479,Allégé,3034734.0,0.01354516996549311,0.015022288715528891,0.007237372175241946,0.0032167361130169252,0.006180275203045428,0.004174501407064637
550,F,Actions,0.013511060818241228,-0.06894448370285963,262313.0,-84.77908426039184,-12.042684908393964,Allégé,3027092.0,0.013511060818241228,0.08245554452110086,,,,0.0019078256765804346
551,ZBRA,Actions,0.013478254977845867,-0.023099336925321852,14443.0,-65.03498196431597,-13.895081082412887,Allégé,3019742.0,0.013478254977845867,0.03657759190316772,0.015503083117420635,,,
552,WTRG,Actions,0.013475670681031048,0.003276456961012003,74973.0,2.8309262231000285,4.979164034767214,Renforcé,3019163.0,0.013475670681031048,0.010199213720019045,,,,
553,LVS,Actions,0.013466302047154878,-0.008635460590058952,55996.0,-39.861671964945444,-17.222319650992933,Allégé,3017064.0,0.013466302047154878,0.02210176263721383,0.016389003912498094,,,
554,HSY,Actions,0.013399686105943888,0.007246441404663664,14441.0,55.748490077653145,14.237779897589519,Renforcé,3002139.0,0.013399686105943888,0.006153244701280224,0.0065389184959444915,0.005589299029565022,0.008683943911300434,0.020593543058144804
555,VECO,Actions,0.013370022484819052,0.0068738220385450265,88467.0,41.93553562547129,18.47446072064902,Renforcé,2995493.0,0.013370022484819052,0.006496200446274025,,,,
556,LH,Actions,0.013318738252690794,-0.0025693930112451035,11184.0,-35.59829551998157,6.3496497619078385,Allégé,2984003.0,0.013318738252690794,0.015888131263935897,0.011686981887846903,0.002934105386001734,0.019491309917508443,0.03832538657247337
557,ALKS,Actions,0.013226689974259022,-0.02191991758775113,83806.0,-75.66975950204963,26.375975497043736,Allégé,2963380.0,0.013226689974259022,0.03514660756201015,,,,
558,IRDM,Actions,0.013198588536010152,-0.01341101965567519,106600.0,-74.60925404560807,59.608755309188275,Allégé,2957084.0,0.013198588536010152,0.02660960819168534,0.007983632789531443,,0.010359438752595181,
559,AMWD,Actions,0.013197410203783707,0.0027659563231570167,74236.0,39.8831731675146,-26.103893104886076,Renforcé,2956820.0,0.013197410203783707,0.01043145388062669,0.005108533747441193,,,
560,HLI,Actions,0.013172535789018626,0.010886981029603504,20549.0,471.1228460255698,-17.549862547483773,Renforcé,2951247.0,0.013172535789018626,0.0022855547594151206,,,,0.004965907240849979
561,VCYT,Actions,0.013167478779880129,0.008808191221493563,91590.0,222.56814820032403,-23.49165826621831,Renforcé,2950114.0,0.013167478779880129,0.004359287558386566,,,,
562,PB,Actions,0.013108535388279977,-0.029200827116516115,43717.0,-73.9587552717482,-2.7926483691369186,Allégé,2936908.0,0.013108535388279977,0.04230936250479609,0.09518283585773409,0.028888773705330394,,
563,BCPC,Actions,0.013096479799857137,0.010408643830138793,17313.0,260.23720349563047,10.511230391674742,Renforcé,2934207.0,0.013096479799857137,0.0026878359697183438,,,,
564,NWE,Actions,0.013090257848631133,-0.016043060305167695,44477.0,-64.067991048707,2.169180833918638,Allégé,2932813.0,0.013090257848631133,0.029133318153798826,0.060645173215342754,0.052300656908411125,0.025744619713305314,0.014666838856862551
565,CTRA,Actions,0.013075858985894338,-0.09721803249510899,83369.0,-92.74485641831622,33.510652203577116,Allégé,2929587.0,0.013075858985894338,0.11029389148100333,0.13736934563862238,0.16771027973541563,0.26491212613272774,0.23611373024997268
566,LBRDK,Actions,0.013048627906676368,0.0015336564700007167,58121.0,-10.543165412260855,3.4979186551623798,Allégé,2923486.0,0.013048627906676368,0.011514971436675651,0.009307603625460273,0.01695757336932077,0.012251931051148876,
567,SRPT,Actions,0.013041406158409742,-0.008977075457703078,134277.0,-52.14101394314391,1.1152642756577347,Allégé,2921868.0,0.013041406158409742,0.02201848161611282,0.026592074834230154,,0.005868525777309629,0.002923929440475651
568,PHM,Actions,0.013000615331828353,-0.03204005614932204,24766.0,-76.48700737688576,0.29846931727188775,Allégé,2912729.0,0.013000615331828353,0.04504067148115039,0.1066685812610287,0.44085316314709616,0.5011305558244245,0.39123257474945033
569,CACI,Actions,0.012902153176845815,0.009620376963458013,5315.0,214.6832445233866,2.0757953087851,Renforcé,2890669.0,0.012902153176845815,0.003281776213387803,,,0.07259014510299472,
570,OSK,Actions,0.012879572939218585,-0.0188312011016833,19602.0,-71.67995839112345,17.177409796986343,Allégé,2885610.0,0.012879572939218585,0.03171077404090188,0.01983122075143101,0.006632401598437271,0.03746322008158405,
571,APPF,Actions,0.012859719826554837,-0.023143759258249998,18256.0,-56.97992270713546,-32.16419051094065,Allégé,2881162.0,0.012859719826554837,0.036003479084804835,0.04383533195228787,,0.04730557094823597,0.08744051475790729
572,QRVO,Actions,0.012830248130754758,0.002063409175529052,37139.0,6.305816349896955,-8.413181625884459,Renforcé,2874559.0,0.012830248130754758,0.010766838955225707,0.05156317961995432,0.010352890710158335,,
573,JBHT,Actions,0.012752089889780178,0.004203617817595068,13483.0,11.780799204112087,9.035725780552495,Renforcé,2857048.0,0.012752089889780178,0.00854847207218511,,,0.027919043541036966,
574,HLF,Actions,0.012696248547033738,,193243.0,,,Nouveau,2844537.0,0.012696248547033738,,,,,0.0005768266233341529
575,CHRW,Actions,0.012540927398745553,0.011068260609316113,16919.0,573.5270700636943,3.303079027062572,Renforcé,2809738.0,0.012540927398745553,0.001472666789429439,,,,
576,BJ,Actions,0.012535901633264575,-0.007294813049365759,28537.0,-52.75409347527359,9.319134357870418,Allégé,2808612.0,0.012535901633264575,0.019830714682630333,0.023529775053906563,0.0032220645063204844,0.005135887949857544,0.009714956610772844
577,DOCS,Actions,0.012481586766356937,0.008833949518596892,120019.0,431.3161273186064,-47.380305699970314,Renforcé,2796443.0,0.012481586766356937,0.0036476372477600456,,,,0.0010334802693353685
578,WULF,Actions,0.0124686608189032,,193593.0,,,Nouveau,2793547.0,0.0124686608189032,,,,,
579,JLL,Actions,0.012420255466646374,0.00011565143816786617,9144.0,-8.81531711208616,-9.555084946095093,Allégé,2782702.0,0.012420255466646374,0.012304604028478508,0.005799054860091738,,,
580,RIG,Actions,0.012382298886139958,0.010954385115537493,418431.0,341.345667032318,60.53273124793892,Renforcé,2774198.0,0.012382298886139958,0.001427913770602465,,,,
581,THG,Actions,0.0123479085459704,-0.005001555382353034,15959.0,-38.68997310795236,-5.154004719091043,Allégé,2766493.0,0.0123479085459704,0.017349463928323434,0.0330812982484548,0.027914585292091235,0.02493581100897652,0.006020881192903932
582,CMS,Actions,0.012336178784261692,-0.004517694327115284,35626.0,-46.09390367534688,10.939502207324114,Allégé,2763865.0,0.012336178784261692,0.016853873111376975,0.014507258080444067,,,
583,CVCO,Actions,0.012316624718034196,0.003552990254730255,5698.0,40.06882989183874,-18.019773372750524,Renforcé,2759484.0,0.012316624718034196,0.008763634463303941,0.0056645106951264245,0.004114447359688735,0.0012753170495417706,
584,MGRC,Actions,0.012264684369098033,0.0077749996713538955,24917.0,112.36682860308531,5.098619902464696,Renforcé,2747847.0,0.012264684369098033,0.0044896846977441375,0.0018159505780285976,,,
585,HAE,Actions,0.012169529578432904,,48377.0,,,Nouveau,2726528.0,0.012169529578432904,,0.011284728288486623,0.013929045304406841,0.006344925480148453,0.0019302454949451694
586,OKLO,Actions,0.012163905720079414,-9.267050054778854e-05,54956.0,17.3370911264839,-30.894642441672538,Renforcé,2725268.0,0.012163905720079414,0.012256576220627202,0.01119156665885857,,,
587,FIS,Actions,0.012161879345720298,-0.01970068736594869,58086.0,-55.816713066496284,-29.416194016385113,Allégé,2724814.0,0.012161879345720298,0.03186256671166899,0.0212610609928904,0.04395868811675609,0.08654586714466912,0.10704189603405886
588,TDG,Actions,0.01201659633825513,-0.014947411126217284,2323.0,-58.219424460431654,-12.85032405445925,Allégé,2692264.0,0.01201659633825513,0.026964007464472414,,,,
589,LMND,Actions,0.011931403810959043,-0.00521983691891597,42648.0,-35.45418772891001,-11.941538766630345,Allégé,2673177.0,0.011931403810959043,0.017151240729875013,0.001769816337336916,,,
590,LRN,Actions,0.011912340716492569,-0.018630194277699637,30270.0,-76.53288264890806,35.79239316539316,Allégé,2668906.0,0.011912340716492569,0.030542534994192207,0.023068256367730928,0.010754093314199579,0.008839203893921887,0.006649099174939579
591,USAR,Actions,0.011785611978214273,-6.182712635720289e-05,174464.0,-36.09494331605648,27.18491086398538,Allégé,2640513.0,0.011785611978214273,0.011847439104571476,,,,
592,DLR,Actions,0.011785272761361204,0.010701463464641923,14652.0,662.7277459656428,16.48241929241465,Renforcé,2640437.0,0.011785272761361204,0.0010838092967192807,0.00349313020619706,0.00854080539112433,0.003403726578524295,0.04388643224740367
593,FSS,Actions,0.011716326935975201,-0.0048638606058168995,24274.0,-42.02393178724116,-0.41442280904703255,Allégé,2624990.0,0.011716326935975201,0.0165801875417921,0.015873767060184646,,,
594,DLTR,Actions,0.011651161593149042,0.006082393797544796,23837.0,92.01707749315288,-10.974704907231903,Renforcé,2610390.0,0.011651161593149042,0.005568767795604246,0.018209189110055236,0.004709968924667868,0.005596944913639767,0.012940522012437842
595,SFD,Actions,0.011621672043830382,-0.015047020927111363,93092.0,-71.57461465178201,25.257484093149763,Allégé,2603783.0,0.011621672043830382,0.026668692970941744,0.03289016844140819,,,
596,AES,Actions,0.011559443604811046,0.0006563508162711097,183807.0,-11.840628507295174,-1.7433624513693236,Allégé,2589841.0,0.011559443604811046,0.010903092788539936,,,,
597,UBER,Actions,0.011315439566343894,-0.3727946082703264,35245.0,-97.26583924267355,-11.969153753978802,Allégé,2535173.0,0.011315439566343894,0.3841100478366703,1.3832001537239125,1.4051495412767872,0.19997367455067355,0.16933802973149442
598,SBAC,Actions,0.011255554401638512,,14652.0,,,Nouveau,2521756.0,0.011255554401638512,,,,,
599,EA,Actions,0.011245150263684554,-0.0037307152176797864,12358.0,-38.511294656184695,-0.2251359779924189,Allégé,2519425.0,0.011245150263684554,0.01497586548136434,0.041080854931033,,,
600,BILL,Actions,0.011238598022364774,0.00031115218136993673,65743.0,19.661090988514953,-29.776304894561246,Renforcé,2517957.0,0.011238598022364774,0.010927445840994837,0.0011491370670309404,0.0018321726760754308,0.00905678592484915,
601,BTG,Actions,0.011178788735113368,0.01011383317921347,552901.0,753.5979497630185,0.47385429186714845,Renforcé,2504557.0,0.011178788735113368,0.0010649555558998988,0.0008961254055047178,0.0010535536415819536,0.0009003408781563334,
602,BAH,Actions,0.0111671705578958,-0.001127375710973452,32064.0,-19.76779101191072,-7.503552132755242,Allégé,2501954.0,0.0111671705578958,0.012294546268869251,0.030934855398673196,0.021606634845931304,0.09819448105432409,0.040881062472855875
603,YUM,Actions,0.011145790969393245,,16061.0,,,Nouveau,2497164.0,0.011145790969393245,,,,,
604,BRX,Actions,0.011132409757215656,0.0024217991607422395,86603.0,-4.934246635491449,9.83977908467315,Allégé,2494166.0,0.011132409757215656,0.008710610596473416,0.005087164783955321,,,
605,HP,Actions,0.011107852242405413,,69072.0,,,Nouveau,2488664.0,0.011107852242405413,,0.0009565421834776993,,0.015189204958142887,0.02446423529463259
606,FCFS,Actions,0.011007515467971712,-0.0015340585667319925,13118.0,-39.20659931411623,17.957071351765673,Allégé,2466184.0,0.011007515467971712,0.012541574034703705,0.007514620276197517,0.0038396942648626802,,0.0027311831901579726
607,STE,Actions,0.01099010382397412,0.007882770297645336,11135.0,231.30020827134783,-12.776125059886468,Renforcé,2462283.0,0.01099010382397412,0.003107333526328782,0.008448426352604272,0.0033748615288277627,0.00443327679527341,0.010336875036482696
608,CF,Actions,0.010955343023293974,0.0024563392285198715,18904.0,-37.26687462666755,67.88202281252521,Allégé,2454495.0,0.010955343023293974,0.008499003794774102,0.03156125003428181,0.08519635414277699,,0.008290619589782335
609,BOOT,Actions,0.01090291170259679,0.0057281797966008685,16690.0,107.5612486009203,-17.06238800800567,Renforcé,2442748.0,0.01090291170259679,0.005174731905995921,0.004246919903496611,,,
610,MS,Actions,0.010843254170253336,0.002243720187245597,14762.0,11.13453286155236,-7.300187985125084,Renforcé,2429382.0,0.010843254170253336,0.008599533983007739,,,,
611,RL,Actions,0.010779749204655352,-0.029607049576253597,7021.0,-77.58229828538586,-2.720506440621473,Allégé,2415154.0,0.010779749204655352,0.04038679878090895,0.0312765551139703,,0.0062798893398111596,0.11928727071712189
612,CMG,Actions,0.01077832092316875,-0.023046891033730865,75440.0,-69.90669639829747,-13.48650081682955,Allégé,2414834.0,0.01077832092316875,0.033825211956899616,0.06908276818682174,0.01722750630517805,0.02354241935738138,0.10334823783571369
613,MATX,Actions,0.010707353186803275,,14633.0,,,Nouveau,2398934.0,0.010707353186803275,,0.004778554644197202,0.00881755512083703,,
614,ACA,Actions,0.01070090806659499,0.0017972307880210463,22588.0,-1.637345410207281,-0.16929392392653897,Allégé,2397490.0,0.01070090806659499,0.008903677278573944,,,,
615,MUSA,Actions,0.01063142663565151,-0.004107516247346562,4822.0,-51.8570287539936,22.415238055149178,Allégé,2381923.0,0.01063142663565151,0.014738942882998072,0.010943146092695399,,,0.0009362772899589388
616,MTSI,Actions,0.010628454024807523,-6.623381588985282e-05,10723.0,-37.37297044737764,29.65322774762229,Allégé,2381257.0,0.010628454024807523,0.010694687840697376,0.013260634665968683,,,
617,KRMN,Actions,0.010594112781814066,,29651.0,,,Nouveau,2373563.0,0.010594112781814066,,0.001493907958748379,,,
618,HSIC,Actions,0.010558673547427785,0.008515485996638766,32098.0,332.99608795359507,-2.4874941092164593,Renforcé,2365623.0,0.010558673547427785,0.002043187550789019,0.000901915199827746,0.001037185269117274,0.0016679093020272723,0.004240949347260977
619,PCTY,Actions,0.010510062879707257,-0.010740801624936668,21795.0,-42.96294357793363,-29.15409234333337,Allégé,2354732.0,0.010510062879707257,0.021250864504643925,0.006705796194294295,0.0032201203083096473,,
620,SPXC,Actions,0.010473302484945872,,11736.0,,,Nouveau,2346496.0,0.010473302484945872,,,,,
621,SSNC,Actions,0.010466397636634086,,34704.0,,,Nouveau,2344949.0,0.010466397636634086,,0.010143829338817882,,,
622,LECO,Actions,0.010368073846420562,-0.02106556479146992,9326.0,-74.0721176568712,3.939240546375644,Allégé,2322920.0,0.010368073846420562,0.03143363863789048,0.0255575036161649,,,
