date,ticker,action,status,price,amount_usd,shares
2022-06-30,OXY,position 13F (trimestre),exécuté,48.56999969482422,233126284.5352173,4799800
2022-06-30,PG,position 13F (trimestre),exécuté,145.55343627929688,45907553.802490234,315400
2022-06-30,RH,position 13F (trimestre),exécuté,164.72999572753906,168770657.79273987,1024529
2022-06-30,SPY,position 13F (trimestre),exécuté,746.77001953125,29422738.76953125,39400
2022-06-30,SNOW,position 13F (trimestre),exécuté,254.5,1558908192.0,6125376
2022-06-30,TMUS,position 13F (trimestre),exécuté,167.72999572753906,783634540.0390625,4672000
2022-06-30,USB,position 13F (trimestre),exécuté,60.400001525878906,105398002.66265869,1745000
2022-06-30,UPS,position 13F (trimestre),exécuté,107.5,6385500.0,59400
2022-06-30,VOO,position 13F (trimestre),exécuté,686.8099975585938,29532829.89501953,43000
2022-06-30,VRSN,position 13F (trimestre),exécuté,251.55999755859375,1988702781.0595093,7905481
2022-06-30,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2022-06-30,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2022-06-30,STNE,position 13F (trimestre),exécuté,10.84000015258789,115938657.95199585,10695448
2022-06-30,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2022-06-30,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2022-09-30,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2022-09-30,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2022-09-30,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2022-09-30,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2022-09-30,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2022-09-30,BNY,position 13F (trimestre),exécuté,144.0366973876953,308238532.40966797,2140000
2022-09-30,CE,position 13F (trimestre),exécuté,45.96891784667969,209501780.1430359,4557466
2022-09-30,CHTR,position 13F (trimestre),exécuté,142.2100067138672,544513725.3170013,3828941
2022-09-30,CVX,position 13F (trimestre),exécuté,165.75999450683594,325055349.2279053,1961000
2022-09-30,C,position 13F (trimestre),exécuté,139.9600067138672,421699500.22888184,3013000
2022-09-30,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2022-09-30,DVA,position 13F (trimestre),exécuté,222.47999572753906,4118879396.2618713,18513482
2022-09-30,FND,position 13F (trimestre),exécuté,59.36000061035156,27786416.285705566,468100
2022-09-30,GM,position 13F (trimestre),exécuté,77.08000183105469,938248383.0483246,12172397
2022-09-30,GL,position 13F (trimestre),exécuté,178.35330200195312,626840693.5693665,3514601
2022-09-30,HPQ,position 13F (trimestre),exécuté,21.940000534057617,2450698.059654236,111700
2022-09-30,JNJ,position 13F (trimestre),exécuté,253.97000122070312,83073587.39929199,327100
2022-09-30,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2022-09-30,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2022-09-30,LPX,position 13F (trimestre),exécuté,78.66000366210938,243523977.2975464,3095906
2022-09-30,MKL,position 13F (trimestre),exécuté,1953.010009765625,6347282.531738281,3250
2022-09-30,MRSH,position 13F (trimestre),exécuté,165.732421875,67106880.673828125,404911
2022-09-30,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2022-09-30,MCK,position 13F (trimestre),exécuté,755.5999755859375,494044510.4370117,653844
2022-09-30,MDLZ,position 13F (trimestre),exécuté,57.84000015258789,33431520.0881958,578000
2022-09-30,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2022-09-30,OXY,position 13F (trimestre),exécuté,48.56999969482422,9439659581.188583,194351650
2022-09-30,PG,position 13F (trimestre),exécuté,145.55343627929688,45907553.802490234,315400
2022-09-30,RH,position 13F (trimestre),exécuté,164.72999572753906,161048939.24301147,977654
2022-09-30,SPY,position 13F (trimestre),exécuté,746.77001953125,29422738.76953125,39400
2022-09-30,SNOW,position 13F (trimestre),exécuté,254.5,1558908192.0,6125376
2022-09-30,TMUS,position 13F (trimestre),exécuté,167.72999572753906,783634540.0390625,4672000
2022-09-30,TSM,position 13F (trimestre),exécuté,477.57000732421875,5492055084.228516,11500000
2022-09-30,USB,position 13F (trimestre),exécuté,60.400001525878906,61867721.56295776,1024300
2022-09-30,UPS,position 13F (trimestre),exécuté,107.5,6385500.0,59400
2022-09-30,VOO,position 13F (trimestre),exécuté,686.8099975585938,29532829.89501953,43000
2022-09-30,VRSN,position 13F (trimestre),exécuté,251.55999755859375,1988702781.0595093,7905481
2022-09-30,V,position 13F (trimestre),exécuté,343.0899963378906,2846775521.013794,8297460
2022-09-30,AON,position 13F (trimestre),exécuté,331.69000244140625,581185232.1378174,1752194
2022-09-30,STNE,position 13F (trimestre),exécuté,10.84000015258789,115938657.95199585,10695448
2022-09-30,LILA,position 13F (trimestre),exécuté,7.840000152587891,12741450.647983551,1625185
2022-09-30,LILAK,position 13F (trimestre),exécuté,7.789999961853027,10002515.751018524,1284020
2022-12-31,ALLY,position 13F (trimestre),exécuté,45.95000076293945,58586250.9727478,1275000
2022-12-31,AMZN,position 13F (trimestre),exécuté,238.33999633789062,542461831.6650391,2276000
2022-12-31,AXP,position 13F (trimestre),exécuté,337.32659912109375,472160426.0355835,1399713
2022-12-31,AAPL,position 13F (trimestre),exécuté,289.3599853515625,1092623304.6875,3776000
2022-12-31,BAC,position 13F (trimestre),exécuté,56.97999954223633,558403995.513916,9800000
2022-12-31,BNY,position 13F (trimestre),exécuté,144.0366973876953,1459556118.8497314,10133224
2022-12-31,CE,position 13F (trimestre),exécuté,45.96891784667969,209501780.1430359,4557466
2022-12-31,CHTR,position 13F (trimestre),exécuté,142.2100067138672,544513725.3170013,3828941
2022-12-31,CVX,position 13F (trimestre),exécuté,165.75999450683594,325055349.2279053,1961000
2022-12-31,C,position 13F (trimestre),exécuté,139.9600067138672,421699500.22888184,3013000
2022-12-31,KO,position 13F (trimestre),exécuté,81.2699966430664,78019196.77734375,960000
2022-12-31,DVA,position 13F (trimestre),exécuté,222.47999572753906,4118879396.2618713,18513482
2022-12-31,FND,position 13F (trimestre),exécuté,59.36000061035156,27786416.285705566,468100
2022-12-31,GM,position 13F (trimestre),exécuté,77.08000183105469,938248383.0483246,12172397
2022-12-31,GL,position 13F (trimestre),exécuté,178.35330200195312,626840693.5693665,3514601
2022-12-31,HPQ,position 13F (trimestre),exécuté,21.940000534057617,2450698.059654236,111700
2022-12-31,JNJ,position 13F (trimestre),exécuté,253.97000122070312,83073587.39929199,327100
2022-12-31,KHC,position 13F (trimestre),exécuté,23.6200008392334,7691494674.443615,325634818
2022-12-31,KR,position 13F (trimestre),exécuté,55.529998779296875,1513595614.5269775,27257260
2022-12-31,LPX,position 13F (trimestre),exécuté,78.66000366210938,341770557.851532,4344909
2022-12-31,MKL,position 13F (trimestre),exécuté,1953.010009765625,6347282.531738281,3250
2022-12-31,MRSH,position 13F (trimestre),exécuté,165.732421875,67106880.673828125,404911
2022-12-31,MA,position 13F (trimestre),exécuté,512.740478515625,2044115803.1933594,3986648
2022-12-31,MCK,position 13F (trimestre),exécuté,755.5999755859375,484060012.35961914,640630
2022-12-31,MDLZ,position 13F (trimestre),exécuté,57.84000015258789,33431520.0881958,578000
2022-12-31,MCO,position 13F (trimestre),exécuté,452.9200134277344,5717549019.508362,12623750
2022-12-31,OXY,position 13F (trimestre),exécuté,48.56999969482422,9439659581.188583,194351650
2022-12-31,PG,position 13F (trimestre),exécuté,145.55343627929688,45907553.802490234,315400
2022-12-31,RH,position 13F (trimestre),exécuté,164.72999572753906,161048939.24301147,977654
2022-12-31,SPY,position 13F (trimestre),exécuté,746.77001953125,29422738.76953125,39400
2022-12-31,SNOW,position 13F (trimestre),exécuté,254.5,1558908192.0,6125376
2022-12-31,TMUS,position 13F (trimestre),exécuté,167.72999572753906,783634540.0390625,4672000
